folio,nro,upm,ms02_0216,ms01_0101_1a,ms01_0101_1b,ms01_0101_1c,ms02_0217,ms02_0218,ms02_0219_1,ms02_0219_2,ms02_0220,ms02_0221,ms02_0222,ms02_0223,ms02_0224,ms02_0224_1,ms02_0225,ms02_0225_cod,estrato,departamento,area,ponderadorm,b3,v008,ms02_0223_o
314-004138-A-0521,2.0,314-004138-A,3.0,12.0,9.0,2023.0,1. UNICO,2. MUJER,7.0,2014.0,1. SI,9.0,1. SI,5.0,,,,,314,3. Cochabamba,1. Urbana,1.4434314658273697,1375.0,1485.0,5.0
314-004138-A-0561,1.0,314-004138-A,1.0,12.0,9.0,2023.0,1. UNICO,1. HOMBRE,5.0,2009.0,1. SI,14.0,1. SI,2.0,,,,,314,3. Cochabamba,1. Urbana,1.4434314658273697,1313.0,1485.0,2.0
314-004138-A-0561,1.0,314-004138-A,2.0,12.0,9.0,2023.0,1. UNICO,2. MUJER,1.0,2014.0,1. SI,9.0,1. SI,3.0,,,,,314,3. Cochabamba,1. Urbana,1.4434314658273697,1369.0,1485.0,3.0
313-002847-A-0041,2.0,313-002847-A,1.0,15.0,9.0,2023.0,1. UNICO,2. MUJER,5.0,2009.0,1. SI,14.0,1. SI,3.0,,,,,313,3. Cochabamba,1. Urbana,0.664355182297713,1313.0,1485.0,3.0
313-002847-A-0041,2.0,313-002847-A,2.0,15.0,9.0,2023.0,1. UNICO,2. MUJER,6.0,2011.0,1. SI,12.0,1. SI,4.0,,,,,313,3. Cochabamba,1. Urbana,0.664355182297713,1338.0,1485.0,4.0
313-002847-A-0041,2.0,313-002847-A,3.0,15.0,9.0,2023.0,1. UNICO,2. MUJER,5.0,2013.0,1. SI,10.0,1. SI,5.0,,,,,313,3. Cochabamba,1. Urbana,0.664355182297713,1361.0,1485.0,5.0
313-002847-A-0041,2.0,313-002847-A,4.0,15.0,9.0,2023.0,1. UNICO,1. HOMBRE,9.0,2016.0,1. SI,7.0,1. SI,6.0,,,,,313,3. Cochabamba,1. Urbana,0.664355182297713,1401.0,1485.0,6.0
313-002847-A-0021,2.0,313-002847-A,1.0,16.0,9.0,2023.0,1. UNICO,2. MUJER,1.0,1996.0,1. SI,27.0,1. SI,3.0,,,,,313,3. Cochabamba,1. Urbana,0.664355182297713,1153.0,1485.0,3.0
313-002847-A-0021,2.0,313-002847-A,2.0,16.0,9.0,2023.0,1. UNICO,2. MUJER,1.0,1999.0,1. SI,24.0,1. SI,4.0,,,,,313,3. Cochabamba,1. Urbana,0.664355182297713,1189.0,1485.0,4.0
313-002847-A-0021,2.0,313-002847-A,3.0,16.0,9.0,2023.0,1. UNICO,2. MUJER,5.0,2003.0,1. SI,20.0,1. SI,5.0,,,,,313,3. Cochabamba,1. Urbana,0.664355182297713,1241.0,1485.0,5.0
313-002847-A-0011,1.0,313-002847-A,1.0,15.0,9.0,2023.0,1. UNICO,1. HOMBRE,5.0,2008.0,1. SI,15.0,1. SI,3.0,,,,,313,3. Cochabamba,1. Urbana,0.664355182297713,1301.0,1485.0,3.0
313-002847-A-0011,1.0,313-002847-A,2.0,15.0,9.0,2023.0,1. UNICO,1. HOMBRE,4.0,2010.0,1. SI,13.0,1. SI,4.0,,,,,313,3. Cochabamba,1. Urbana,0.664355182297713,1324.0,1485.0,4.0
313-002834-A-0271,2.0,313-002834-A,1.0,19.0,9.0,2023.0,1. UNICO,1. HOMBRE,1.0,2023.0,1. SI,0.0,1. SI,3.0,,,,,313,3. Cochabamba,1. Urbana,0.7569622683149697,1477.0,1485.0,3.0
313-002791-A-0291,1.0,313-002791-A,1.0,22.0,9.0,2023.0,1. UNICO,1. HOMBRE,2.0,2005.0,1. SI,18.0,1. SI,2.0,,,,,313,3. Cochabamba,1. Urbana,0.9300972552167981,1262.0,1485.0,2.0
313-002791-A-0291,1.0,313-002791-A,2.0,22.0,9.0,2023.0,1. UNICO,1. HOMBRE,9.0,2009.0,1. SI,14.0,1. SI,3.0,,,,,313,3. Cochabamba,1. Urbana,0.9300972552167981,1317.0,1485.0,3.0
313-002714-A-0121,2.0,313-002714-A,1.0,26.0,9.0,2023.0,1. UNICO,1. HOMBRE,1.0,2001.0,1. SI,22.0,1. SI,3.0,,,,,313,3. Cochabamba,1. Urbana,0.769253368976299,1213.0,1485.0,3.0
313-002714-A-0121,2.0,313-002714-A,2.0,26.0,9.0,2023.0,1. UNICO,1. HOMBRE,4.0,2004.0,1. SI,19.0,1. SI,4.0,,,,,313,3. Cochabamba,1. Urbana,0.769253368976299,1252.0,1485.0,4.0
313-002714-A-0121,2.0,313-002714-A,3.0,26.0,9.0,2023.0,1. UNICO,2. MUJER,2.0,2006.0,1. SI,17.0,1. SI,5.0,,,,,313,3. Cochabamba,1. Urbana,0.769253368976299,1274.0,1485.0,5.0
314-003993-A-0291,2.0,314-003993-A,1.0,29.0,9.0,2023.0,1. UNICO,1. HOMBRE,11.0,2004.0,1. SI,18.0,1. SI,3.0,,,,,314,3. Cochabamba,1. Urbana,1.7201043319128175,1259.0,1485.0,3.0
314-003993-A-0291,2.0,314-003993-A,2.0,29.0,9.0,2023.0,1. UNICO,2. MUJER,11.0,2006.0,1. SI,16.0,1. SI,4.0,,,,,314,3. Cochabamba,1. Urbana,1.7201043319128175,1283.0,1485.0,4.0
314-003993-A-0241,2.0,314-003993-A,1.0,28.0,9.0,2023.0,1. UNICO,1. HOMBRE,7.0,2001.0,1. SI,22.0,1. SI,3.0,,,,,314,3. Cochabamba,1. Urbana,1.7201043319128175,1219.0,1485.0,3.0
314-003993-A-0241,2.0,314-003993-A,2.0,28.0,9.0,2023.0,1. UNICO,2. MUJER,2.0,2004.0,1. SI,19.0,1. SI,4.0,,,,,314,3. Cochabamba,1. Urbana,1.7201043319128175,1250.0,1485.0,4.0
314-003993-A-0241,2.0,314-003993-A,3.0,28.0,9.0,2023.0,1. UNICO,1. HOMBRE,1.0,2011.0,1. SI,12.0,1. SI,5.0,,,,,314,3. Cochabamba,1. Urbana,1.7201043319128175,1333.0,1485.0,5.0
313-002788-A-0311,2.0,313-002788-A,1.0,3.0,10.0,2023.0,1. UNICO,1. HOMBRE,12.0,2004.0,1. SI,18.0,1. SI,3.0,,,,,313,3. Cochabamba,1. Urbana,1.0468627114994262,1260.0,1486.0,3.0
313-002788-A-0311,2.0,313-002788-A,2.0,3.0,10.0,2023.0,1. UNICO,1. HOMBRE,11.0,2010.0,1. SI,12.0,1. SI,4.0,,,,,313,3. Cochabamba,1. Urbana,1.0468627114994262,1331.0,1486.0,4.0
313-002788-A-0311,2.0,313-002788-A,3.0,3.0,10.0,2023.0,1. UNICO,2. MUJER,12.0,2013.0,1. SI,9.0,1. SI,5.0,,,,,313,3. Cochabamba,1. Urbana,1.0468627114994262,1368.0,1486.0,5.0
313-002788-A-0361,2.0,313-002788-A,1.0,3.0,10.0,2023.0,1. UNICO,2. MUJER,7.0,2005.0,1. SI,18.0,1. SI,3.0,,,,,313,3. Cochabamba,1. Urbana,1.0468627114994262,1267.0,1486.0,3.0
313-002788-A-0361,2.0,313-002788-A,2.0,3.0,10.0,2023.0,1. UNICO,1. HOMBRE,4.0,2010.0,1. SI,13.0,1. SI,4.0,,,,,313,3. Cochabamba,1. Urbana,1.0468627114994262,1324.0,1486.0,4.0
313-002605-A-0091,2.0,313-002605-A,1.0,6.0,10.0,2023.0,1. UNICO,1. HOMBRE,6.0,2003.0,1. SI,20.0,1. SI,3.0,,,,,313,3. Cochabamba,1. Urbana,0.9539459027864594,1242.0,1486.0,3.0
313-002605-A-0091,2.0,313-002605-A,2.0,6.0,10.0,2023.0,1. UNICO,1. HOMBRE,6.0,2004.0,1. SI,19.0,1. SI,4.0,,,,,313,3. Cochabamba,1. Urbana,0.9539459027864594,1254.0,1486.0,4.0
313-002605-A-0091,2.0,313-002605-A,3.0,6.0,10.0,2023.0,1. UNICO,2. MUJER,9.0,2007.0,1. SI,16.0,1. SI,5.0,,,,,313,3. Cochabamba,1. Urbana,0.9539459027864594,1293.0,1486.0,5.0
313-002605-A-0091,2.0,313-002605-A,4.0,6.0,10.0,2023.0,1. UNICO,2. MUJER,2.0,2010.0,1. SI,13.0,1. SI,6.0,,,,,313,3. Cochabamba,1. Urbana,0.9539459027864594,1322.0,1486.0,6.0
313-002565-A-0241,2.0,313-002565-A,1.0,9.0,10.0,2023.0,1. UNICO,1. HOMBRE,5.0,2009.0,1. SI,14.0,1. SI,3.0,,,,,313,3. Cochabamba,1. Urbana,2.017671294385646,1313.0,1486.0,3.0
313-002565-A-0241,2.0,313-002565-A,2.0,9.0,10.0,2023.0,1. UNICO,1. HOMBRE,12.0,2016.0,1. SI,6.0,1. SI,4.0,,,,,313,3. Cochabamba,1. Urbana,2.017671294385646,1404.0,1486.0,4.0
313-002565-A-0211,1.0,313-002565-A,1.0,9.0,10.0,2023.0,1. UNICO,2. MUJER,3.0,2006.0,1. SI,17.0,1. SI,2.0,,,,,313,3. Cochabamba,1. Urbana,2.017671294385646,1275.0,1486.0,2.0
313-002565-A-0211,1.0,313-002565-A,2.0,9.0,10.0,2023.0,1. UNICO,2. MUJER,3.0,2010.0,1. SI,13.0,1. SI,3.0,,,,,313,3. Cochabamba,1. Urbana,2.017671294385646,1323.0,1486.0,3.0
313-002565-A-0211,1.0,313-002565-A,3.0,9.0,10.0,2023.0,1. UNICO,1. HOMBRE,12.0,2017.0,1. SI,5.0,1. SI,4.0,,,,,313,3. Cochabamba,1. Urbana,2.017671294385646,1416.0,1486.0,4.0
313-002764-A-0261,1.0,313-002764-A,1.0,12.0,10.0,2023.0,1. UNICO,2. MUJER,3.0,2000.0,1. SI,23.0,2. NO,0.0,,,,,313,3. Cochabamba,1. Urbana,1.4435371862271293,1203.0,1486.0,0.0
313-002764-A-0261,1.0,313-002764-A,2.0,12.0,10.0,2023.0,1. UNICO,1. HOMBRE,6.0,2002.0,1. SI,21.0,2. NO,0.0,,,,,313,3. Cochabamba,1. Urbana,1.4435371862271293,1230.0,1486.0,0.0
313-002764-A-0261,1.0,313-002764-A,3.0,12.0,10.0,2023.0,1. UNICO,1. HOMBRE,3.0,2006.0,1. SI,17.0,2. NO,0.0,,,,,313,3. Cochabamba,1. Urbana,1.4435371862271293,1275.0,1486.0,0.0
313-002764-A-0291,2.0,313-002764-A,1.0,13.0,10.0,2023.0,1. UNICO,1. HOMBRE,9.0,2015.0,1. SI,8.0,1. SI,5.0,,,,,313,3. Cochabamba,1. Urbana,1.4435371862271293,1389.0,1486.0,5.0
313-002764-A-0291,2.0,313-002764-A,2.0,13.0,10.0,2023.0,1. UNICO,2. MUJER,10.0,2019.0,1. SI,4.0,1. SI,3.0,,,,,313,3. Cochabamba,1. Urbana,1.4435371862271293,1438.0,1486.0,3.0
313-002764-A-0291,2.0,313-002764-A,3.0,13.0,10.0,2023.0,1. UNICO,1. HOMBRE,2.0,2022.0,1. SI,1.0,1. SI,4.0,,,,,313,3. Cochabamba,1. Urbana,1.4435371862271293,1466.0,1486.0,4.0
313-002764-A-0321,2.0,313-002764-A,1.0,12.0,10.0,2023.0,1. UNICO,1. HOMBRE,7.0,2002.0,1. SI,21.0,1. SI,3.0,,,,,313,3. Cochabamba,1. Urbana,1.4435371862271293,1231.0,1486.0,3.0
313-002764-A-0321,2.0,313-002764-A,2.0,12.0,10.0,2023.0,1. UNICO,2. MUJER,2.0,2008.0,1. SI,15.0,1. SI,4.0,,,,,313,3. Cochabamba,1. Urbana,1.4435371862271293,1298.0,1486.0,4.0
313-002764-A-0321,2.0,313-002764-A,3.0,12.0,10.0,2023.0,1. UNICO,1. HOMBRE,11.0,2013.0,1. SI,9.0,1. SI,5.0,,,,,313,3. Cochabamba,1. Urbana,1.4435371862271293,1367.0,1486.0,5.0
313-002764-A-0321,2.0,313-002764-A,4.0,12.0,10.0,2023.0,1. UNICO,1. HOMBRE,11.0,2015.0,1. SI,7.0,1. SI,6.0,,,,,313,3. Cochabamba,1. Urbana,1.4435371862271293,1391.0,1486.0,6.0
313-002436-A-0101,1.0,313-002436-A,1.0,23.0,10.0,2023.0,1. UNICO,2. MUJER,12.0,2016.0,1. SI,6.0,1. SI,2.0,,,,,313,3. Cochabamba,1. Urbana,1.820825314445583,1404.0,1486.0,2.0
313-002436-A-0101,1.0,313-002436-A,2.0,23.0,10.0,2023.0,1. UNICO,2. MUJER,3.0,2020.0,1. SI,3.0,1. SI,3.0,,,,,313,3. Cochabamba,1. Urbana,1.820825314445583,1443.0,1486.0,3.0
343-014312-A-0161,1.0,343-014312-A,1.0,19.0,12.0,2023.0,1. UNICO,1. HOMBRE,2.0,2014.0,1. SI,9.0,1. SI,2.0,,,,,323,3. Cochabamba,2. Rural,0.5710032049320319,1370.0,1488.0,2.0
343-014312-A-0161,1.0,343-014312-A,2.0,19.0,12.0,2023.0,1. UNICO,2. MUJER,4.0,2023.0,1. SI,0.0,1. SI,3.0,,,,,323,3. Cochabamba,2. Rural,0.5710032049320319,1480.0,1488.0,3.0
314-003483-A-0071,1.0,314-003483-A,1.0,27.0,10.0,2023.0,1. UNICO,1. HOMBRE,2.0,2011.0,1. SI,12.0,1. SI,2.0,,,,,314,3. Cochabamba,1. Urbana,1.02223343153676,1334.0,1486.0,2.0
314-003483-A-0111,2.0,314-003483-A,1.0,27.0,10.0,2023.0,1. UNICO,1. HOMBRE,3.0,2018.0,1. SI,5.0,1. SI,5.0,,,,,314,3. Cochabamba,1. Urbana,1.02223343153676,1419.0,1486.0,5.0
314-003483-A-0111,2.0,314-003483-A,2.0,27.0,10.0,2023.0,1. UNICO,2. MUJER,4.0,2021.0,1. SI,2.0,1. SI,3.0,,,,,314,3. Cochabamba,1. Urbana,1.02223343153676,1456.0,1486.0,3.0
314-003483-A-0111,2.0,314-003483-A,3.0,27.0,10.0,2023.0,1. UNICO,1. HOMBRE,8.0,2023.0,1. SI,0.0,1. SI,4.0,,,,,314,3. Cochabamba,1. Urbana,1.02223343153676,1484.0,1486.0,4.0
314-003483-A-0081,1.0,314-003483-A,1.0,27.0,10.0,2023.0,1. UNICO,1. HOMBRE,9.0,2020.0,1. SI,3.0,1. SI,3.0,,,,,314,3. Cochabamba,1. Urbana,1.02223343153676,1449.0,1486.0,3.0
314-003483-A-0081,1.0,314-003483-A,2.0,27.0,10.0,2023.0,1. UNICO,2. MUJER,3.0,2022.0,1. SI,1.0,1. SI,4.0,,,,,314,3. Cochabamba,1. Urbana,1.02223343153676,1467.0,1486.0,4.0
314-003868-A-0261,1.0,314-003868-A,1.0,16.0,10.0,2023.0,1. UNICO,1. HOMBRE,8.0,2001.0,1. SI,22.0,2. NO,0.0,,,,,314,3. Cochabamba,1. Urbana,2.073609482832244,1220.0,1486.0,0.0
314-003868-A-0261,1.0,314-003868-A,2.0,16.0,10.0,2023.0,1. UNICO,2. MUJER,2.0,2004.0,1. SI,19.0,2. NO,0.0,,,,,314,3. Cochabamba,1. Urbana,2.073609482832244,1250.0,1486.0,0.0
332-008119-A-0161,1.0,332-008119-A,1.0,6.0,11.0,2023.0,1. UNICO,2. MUJER,12.0,1998.0,1. SI,24.0,2. NO,0.0,,,,,312,3. Cochabamba,1. Urbana,0.6829087167855125,1188.0,1487.0,0.0
332-008119-A-0161,1.0,332-008119-A,2.0,6.0,11.0,2023.0,1. UNICO,1. HOMBRE,5.0,2005.0,1. SI,18.0,1. SI,3.0,,,,,312,3. Cochabamba,1. Urbana,0.6829087167855125,1265.0,1487.0,3.0
332-008119-A-0161,1.0,332-008119-A,3.0,6.0,11.0,2023.0,1. UNICO,1. HOMBRE,6.0,2008.0,1. SI,15.0,1. SI,4.0,,,,,312,3. Cochabamba,1. Urbana,0.6829087167855125,1302.0,1487.0,4.0
332-008119-A-0141,1.0,332-008119-A,1.0,6.0,11.0,2023.0,1. UNICO,1. HOMBRE,11.0,1997.0,1. SI,26.0,2. NO,0.0,,,,,312,3. Cochabamba,1. Urbana,0.6829087167855125,1175.0,1487.0,0.0
332-008119-A-0141,1.0,332-008119-A,2.0,6.0,11.0,2023.0,1. UNICO,1. HOMBRE,5.0,1999.0,1. SI,24.0,2. NO,0.0,,,,,312,3. Cochabamba,1. Urbana,0.6829087167855125,1193.0,1487.0,0.0
332-008119-A-0141,1.0,332-008119-A,3.0,6.0,11.0,2023.0,1. UNICO,1. HOMBRE,4.0,2000.0,1. SI,23.0,1. SI,2.0,,,,,312,3. Cochabamba,1. Urbana,0.6829087167855125,1204.0,1487.0,2.0
332-008119-A-0141,1.0,332-008119-A,4.0,6.0,11.0,2023.0,1. UNICO,1. HOMBRE,11.0,2001.0,1. SI,21.0,1. SI,3.0,,,,,312,3. Cochabamba,1. Urbana,0.6829087167855125,1223.0,1487.0,3.0
332-008119-A-0141,1.0,332-008119-A,5.0,6.0,11.0,2023.0,1. UNICO,2. MUJER,9.0,2010.0,1. SI,13.0,1. SI,4.0,,,,,312,3. Cochabamba,1. Urbana,0.6829087167855125,1329.0,1487.0,4.0
314-003562-A-0371,2.0,314-003562-A,1.0,20.0,10.0,2023.0,1. UNICO,1. HOMBRE,3.0,2016.0,1. SI,7.0,1. SI,3.0,,,,,314,3. Cochabamba,1. Urbana,1.2169445613532859,1395.0,1486.0,3.0
314-003562-A-0341,2.0,314-003562-A,1.0,19.0,10.0,2023.0,1. UNICO,2. MUJER,12.0,2003.0,2. NO,,,0.0,1. DIAS,7.0,2. PROBLEMAS DE RESPIRACIÓN (ASFIXIA),,314,3. Cochabamba,1. Urbana,1.2169445613532859,1248.0,1486.0,
314-003562-A-0341,2.0,314-003562-A,2.0,19.0,10.0,2023.0,1. UNICO,1. HOMBRE,1.0,2005.0,1. SI,18.0,1. SI,3.0,,,,,314,3. Cochabamba,1. Urbana,1.2169445613532859,1261.0,1486.0,3.0
314-003562-A-0341,2.0,314-003562-A,3.0,19.0,10.0,2023.0,1. UNICO,1. HOMBRE,11.0,2006.0,1. SI,16.0,1. SI,4.0,,,,,314,3. Cochabamba,1. Urbana,1.2169445613532859,1283.0,1486.0,4.0
314-003562-A-0341,2.0,314-003562-A,4.0,19.0,10.0,2023.0,1. UNICO,1. HOMBRE,6.0,2008.0,1. SI,15.0,1. SI,5.0,,,,,314,3. Cochabamba,1. Urbana,1.2169445613532859,1302.0,1486.0,5.0
314-003562-A-0341,2.0,314-003562-A,5.0,19.0,10.0,2023.0,1. UNICO,2. MUJER,6.0,2010.0,1. SI,13.0,1. SI,6.0,,,,,314,3. Cochabamba,1. Urbana,1.2169445613532859,1326.0,1486.0,6.0
314-003562-A-0341,2.0,314-003562-A,6.0,19.0,10.0,2023.0,1. UNICO,2. MUJER,6.0,2020.0,2. NO,,,0.0,1. DIAS,1.0,3. NACIO PREMATURO,,314,3. Cochabamba,1. Urbana,1.2169445613532859,1446.0,1486.0,
351-015288-D-0091,2.0,351-015288-D,1.0,15.0,12.0,2023.0,1. UNICO,1. HOMBRE,12.0,2002.0,1. SI,21.0,2. NO,0.0,,,,,321,3. Cochabamba,2. Rural,0.6820871536958585,1236.0,1488.0,0.0
351-015288-D-0091,2.0,351-015288-D,2.0,15.0,12.0,2023.0,1. UNICO,2. MUJER,3.0,2004.0,1. SI,19.0,2. NO,0.0,,,,,321,3. Cochabamba,2. Rural,0.6820871536958585,1251.0,1488.0,0.0
351-015288-D-0091,2.0,351-015288-D,3.0,15.0,12.0,2023.0,1. UNICO,1. HOMBRE,1.0,2006.0,1. SI,17.0,2. NO,0.0,,,,,321,3. Cochabamba,2. Rural,0.6820871536958585,1273.0,1488.0,0.0
351-015288-D-0091,2.0,351-015288-D,4.0,15.0,12.0,2023.0,1. UNICO,2. MUJER,3.0,2008.0,1. SI,15.0,2. NO,0.0,,,,,321,3. Cochabamba,2. Rural,0.6820871536958585,1299.0,1488.0,0.0
351-015288-D-0091,2.0,351-015288-D,5.0,15.0,12.0,2023.0,1. UNICO,2. MUJER,1.0,2010.0,1. SI,13.0,2. NO,0.0,,,,,321,3. Cochabamba,2. Rural,0.6820871536958585,1321.0,1488.0,0.0
351-015288-D-0091,2.0,351-015288-D,6.0,15.0,12.0,2023.0,1. UNICO,1. HOMBRE,2.0,2012.0,1. SI,11.0,1. SI,3.0,,,,,321,3. Cochabamba,2. Rural,0.6820871536958585,1346.0,1488.0,3.0
351-015288-D-0091,2.0,351-015288-D,7.0,15.0,12.0,2023.0,1. UNICO,2. MUJER,12.0,2013.0,1. SI,10.0,1. SI,4.0,,,,,321,3. Cochabamba,2. Rural,0.6820871536958585,1368.0,1488.0,4.0
351-015288-D-0091,2.0,351-015288-D,8.0,15.0,12.0,2023.0,1. UNICO,1. HOMBRE,10.0,2016.0,1. SI,7.0,1. SI,5.0,,,,,321,3. Cochabamba,2. Rural,0.6820871536958585,1402.0,1488.0,5.0
351-015288-D-0091,2.0,351-015288-D,9.0,15.0,12.0,2023.0,1. UNICO,2. MUJER,11.0,2018.0,1. SI,5.0,1. SI,6.0,,,,,321,3. Cochabamba,2. Rural,0.6820871536958585,1427.0,1488.0,6.0
351-015288-D-0091,2.0,351-015288-D,10.0,15.0,12.0,2023.0,1. UNICO,2. MUJER,10.0,2020.0,1. SI,3.0,1. SI,7.0,,,,,321,3. Cochabamba,2. Rural,0.6820871536958585,1450.0,1488.0,7.0
341-015471-D-0431,2.0,341-015471-D,1.0,13.0,12.0,2023.0,1. UNICO,1. HOMBRE,4.0,1993.0,1. SI,30.0,2. NO,0.0,,,,,321,3. Cochabamba,2. Rural,1.6089555843228915,1120.0,1488.0,0.0
341-015471-D-0431,2.0,341-015471-D,2.0,13.0,12.0,2023.0,1. UNICO,1. HOMBRE,6.0,2001.0,1. SI,22.0,2. NO,0.0,,,,,321,3. Cochabamba,2. Rural,1.6089555843228915,1218.0,1488.0,0.0
341-015471-D-0431,2.0,341-015471-D,3.0,13.0,12.0,2023.0,1. UNICO,2. MUJER,7.0,2003.0,1. SI,20.0,2. NO,0.0,,,,,321,3. Cochabamba,2. Rural,1.6089555843228915,1243.0,1488.0,0.0
341-015471-D-0431,2.0,341-015471-D,4.0,13.0,12.0,2023.0,1. UNICO,2. MUJER,10.0,2007.0,1. SI,16.0,2. NO,0.0,,,,,321,3. Cochabamba,2. Rural,1.6089555843228915,1294.0,1488.0,0.0
341-015471-D-0431,2.0,341-015471-D,5.0,13.0,12.0,2023.0,1. UNICO,2. MUJER,7.0,2011.0,1. SI,12.0,1. SI,3.0,,,,,321,3. Cochabamba,2. Rural,1.6089555843228915,1339.0,1488.0,3.0
341-015471-D-0461,1.0,341-015471-D,1.0,13.0,12.0,2023.0,1. UNICO,1. HOMBRE,6.0,2021.0,1. SI,2.0,1. SI,2.0,,,,,321,3. Cochabamba,2. Rural,1.6089555843228915,1458.0,1488.0,2.0
341-015471-D-0451,1.0,341-015471-D,1.0,13.0,12.0,2023.0,1. UNICO,2. MUJER,5.0,2001.0,1. SI,22.0,2. NO,0.0,,,,,321,3. Cochabamba,2. Rural,1.6089555843228915,1217.0,1488.0,0.0
341-015471-D-0451,1.0,341-015471-D,2.0,13.0,12.0,2023.0,1. UNICO,2. MUJER,3.0,2003.0,1. SI,20.0,1. SI,6.0,,,,,321,3. Cochabamba,2. Rural,1.6089555843228915,1239.0,1488.0,2.0
341-015471-D-0451,1.0,341-015471-D,3.0,13.0,12.0,2023.0,1. UNICO,1. HOMBRE,5.0,2005.0,1. SI,18.0,2. NO,0.0,,,,,321,3. Cochabamba,2. Rural,1.6089555843228915,1265.0,1488.0,0.0
341-015471-D-0451,1.0,341-015471-D,4.0,13.0,12.0,2023.0,1. UNICO,2. MUJER,5.0,2007.0,1. SI,16.0,1. SI,2.0,,,,,321,3. Cochabamba,2. Rural,1.6089555843228915,1289.0,1488.0,3.0
341-015471-D-0451,1.0,341-015471-D,5.0,13.0,12.0,2023.0,1. UNICO,2. MUJER,3.0,2012.0,1. SI,11.0,1. SI,3.0,,,,,321,3. Cochabamba,2. Rural,1.6089555843228915,1347.0,1488.0,4.0
341-015471-D-0451,1.0,341-015471-D,6.0,13.0,12.0,2023.0,1. UNICO,1. HOMBRE,6.0,2014.0,1. SI,9.0,1. SI,4.0,,,,,321,3. Cochabamba,2. Rural,1.6089555843228915,1374.0,1488.0,5.0
341-015471-D-0451,1.0,341-015471-D,7.0,13.0,12.0,2023.0,1. UNICO,2. MUJER,11.0,2018.0,1. SI,5.0,1. SI,5.0,,,,,321,3. Cochabamba,2. Rural,1.6089555843228915,1427.0,1488.0,6.0
341-015471-D-0451,6.0,341-015471-D,1.0,13.0,12.0,2023.0,1. UNICO,2. MUJER,2.0,2022.0,1. SI,1.0,1. SI,7.0,,,,,321,3. Cochabamba,2. Rural,1.6089555843228915,1466.0,1488.0,7.0
351-015652-D-0221,2.0,351-015652-D,1.0,11.0,11.0,2023.0,1. UNICO,2. MUJER,5.0,2002.0,1. SI,21.0,2. NO,0.0,,,,,321,3. Cochabamba,2. Rural,0.6930885594006303,1229.0,1487.0,0.0
351-015652-D-0221,2.0,351-015652-D,2.0,11.0,11.0,2023.0,1. UNICO,2. MUJER,8.0,2004.0,1. SI,19.0,2. NO,0.0,,,,,321,3. Cochabamba,2. Rural,0.6930885594006303,1256.0,1487.0,0.0
351-015652-D-0221,2.0,351-015652-D,3.0,11.0,11.0,2023.0,1. UNICO,2. MUJER,9.0,2007.0,1. SI,16.0,1. SI,3.0,,,,,321,3. Cochabamba,2. Rural,0.6930885594006303,1293.0,1487.0,3.0
351-015652-D-0221,2.0,351-015652-D,4.0,11.0,11.0,2023.0,1. UNICO,2. MUJER,8.0,2009.0,1. SI,14.0,1. SI,4.0,,,,,321,3. Cochabamba,2. Rural,0.6930885594006303,1316.0,1487.0,4.0
351-015652-D-0241,2.0,351-015652-D,1.0,10.0,11.0,2023.0,1. UNICO,2. MUJER,2.0,2006.0,1. SI,17.0,1. SI,3.0,,,,,321,3. Cochabamba,2. Rural,0.6930885594006303,1274.0,1487.0,3.0
351-015652-D-0241,2.0,351-015652-D,2.0,10.0,11.0,2023.0,1. UNICO,1. HOMBRE,9.0,2008.0,1. SI,15.0,1. SI,4.0,,,,,321,3. Cochabamba,2. Rural,0.6930885594006303,1305.0,1487.0,4.0
351-015216-D-0211,2.0,351-015216-D,1.0,10.0,12.0,2023.0,1. UNICO,2. MUJER,11.0,2013.0,1. SI,10.0,1. SI,3.0,,,,,321,3. Cochabamba,2. Rural,1.7822277241730493,1367.0,1488.0,3.0
351-015216-D-0211,2.0,351-015216-D,2.0,10.0,12.0,2023.0,1. UNICO,1. HOMBRE,11.0,2015.0,1. SI,8.0,1. SI,4.0,,,,,321,3. Cochabamba,2. Rural,1.7822277241730493,1391.0,1488.0,4.0
351-015216-D-0211,2.0,351-015216-D,3.0,10.0,12.0,2023.0,1. UNICO,2. MUJER,2.0,2018.0,1. SI,5.0,1. SI,5.0,,,,,321,3. Cochabamba,2. Rural,1.7822277241730493,1418.0,1488.0,5.0
351-015216-D-0211,2.0,351-015216-D,4.0,10.0,12.0,2023.0,1. UNICO,1. HOMBRE,8.0,2019.0,1. SI,4.0,1. SI,6.0,,,,,321,3. Cochabamba,2. Rural,1.7822277241730493,1436.0,1488.0,6.0
351-015216-D-0171,2.0,351-015216-D,1.0,10.0,12.0,2023.0,1. UNICO,2. MUJER,3.0,2023.0,1. SI,0.0,1. SI,3.0,,,,,321,3. Cochabamba,2. Rural,1.7822277241730493,1479.0,1488.0,3.0
313-002041-A-0011,2.0,313-002041-A,1.0,31.0,10.0,2023.0,1. UNICO,1. HOMBRE,2.0,2005.0,1. SI,18.0,2. NO,0.0,,,,,313,3. Cochabamba,1. Urbana,1.1583628819549865,1262.0,1486.0,0.0
